StimmbezirkNr,Kommunalwahlkreis,Landtagswahlkreis,Bundestagswahlkreis,StadtbezirkNr,StadtbezirkName,StadtteilNr,StadtteilName,X,Y,Einwohner,AnteilAusländer,Wahlberechtigte,AnteilFrauen,18bis24Jahre,25bis34Jahre,35bis44Jahre,45bis59Jahre,Ab60Jahre,AnteilWahlberechtigte,Anteil18bis24Jahre,Anteil25bis34Jahre,Anteil35bis44Jahre,Anteil45bis59Jahre,AnteilAb60Jahre,Wahlberechtigte2009,Wahlbeteiligung2009,GueltigeZweitstimmen2009,Zweitstimmen_SPD_2009,Zweitstimmen_CDU_2009,Zweitstimmen_FDP_2009,Zweitstimmen_GRUENE_2009,Zweitstimmen_DIE_LINKE_2009,Zweitstimmen_Sonstige_2009,ZweitstimmenAnteil_SPD_2009,ZweitstimmenAnteil_CDU_2009,ZweitstimmenAnteil_GRUENE_2009,ZweitstimmenAnteil_FDP_2009,ZweitstimmenAnteil_DIE_LINKE_2009,ZweitstimmenAnteil_Sonstige_2009,GueltigeErststimmen2009,Erststimmen_SPD_2009,Erststimmen_CDU_2009,Erststimmen_FDP_2009,Erststimmen_GRUENE_2009,Erststimmen_DIE_LINKE_2009,Erststimmen_Sonstige_2009,ErststimmenAnteil_SPD_2009,ErststimmenAnteil_CDU_2009,ErststimmenAnteil_GRUENE_2009,ErststimmenAnteil_FDP_2009,ErststimmenAnteil_DIE_LINKE_2009,ErststimmenAnteil_Sonstige_2009
10310,5,18,93,1,Innenstadt,103,Altstadt/Nord,6.955651512,50.9480705954,2089,33.2,1242,47.1,145,392,275,286,144,59.45,11.67,31.56,22.14,23.03,11.59,1251,74.2,923,201,151,111,287,108,65,21.78,16.36,31.09,12.03,11.70,7.04,915,291,182,72,260,95,15,31.80,19.89,28.42,7.87,10.38,1.64
10311,5,18,93,1,Innenstadt,103,Altstadt/Nord,6.9500609392,50.9467471143,1050,26.1,718,45.1,88,222,137,153,118,68.38,12.26,30.92,19.08,21.31,16.43,737,74.1,545,121,83,80,167,60,34,22.20,15.23,30.64,14.68,11.01,6.24,541,179,117,47,144,47,7,33.09,21.63,26.62,8.69,8.69,1.29
10312,5,18,93,1,Innenstadt,103,Altstadt/Nord,6.9535420531,50.9459423549,1202,20.7,860,50.9,85,285,151,164,175,71.55,9.88,33.14,17.56,19.07,20.35,842,74.5,624,125,160,110,150,53,26,20.03,25.64,24.04,17.63,8.49,4.17,620,184,194,58,132,45,7,29.68,31.29,21.29,9.35,7.26,1.13
10313,4,18,93,1,Innenstadt,103,Altstadt/Nord,6.9518576791,50.9430790927,1875,18.6,1401,52.4,102,294,226,282,497,74.72,7.28,20.99,16.13,20.13,35.47,1253,75.5,941,183,309,185,164,64,36,19.45,32.84,17.43,19.66,6.80,3.83,938,252,382,102,155,45,2,26.87,40.72,16.52,10.87,4.80,0.21
10314,4,18,93,1,Innenstadt,103,Altstadt/Nord,6.9439150201,50.9429259935,1733,19.2,1328,45.3,122,444,270,250,242,76.63,9.19,33.43,20.33,18.83,18.22,1262,75.9,954,182,237,218,200,61,56,19.08,24.84,20.96,22.85,6.39,5.87,950,259,333,127,180,43,8,27.26,35.05,18.95,13.37,4.53,0.84
10401,4,18,93,1,Innenstadt,104,Neustadt/Nord,6.9383278311,50.9385850441,1172,18.7,859,45.4,53,262,178,171,195,73.29,6.17,30.50,20.72,19.91,22.70,889,74.9,664,123,145,144,167,57,28,18.52,21.84,25.15,21.69,8.58,4.22,662,188,213,97,121,37,6,28.40,32.18,18.28,14.65,5.59,0.91
10402,4,18,93,1,Innenstadt,104,Neustadt/Nord,6.936102896,50.9394509213,953,15.7,706,48.3,59,203,165,169,110,74.08,8.36,28.75,23.37,23.94,15.58,663,76.2,502,104,101,89,156,33,19,20.72,20.12,31.08,17.73,6.57,3.78,501,151,137,40,148,25,0,30.14,27.35,29.54,7.98,4.99,0.00
10403,4,18,93,1,Innenstadt,104,Neustadt/Nord,6.9348278652,50.9384901607,855,13.6,647,50.4,38,169,158,134,148,75.67,5.87,26.12,24.42,20.71,22.87,657,79.5,520,113,103,81,155,44,24,21.73,19.81,29.81,15.58,8.46,4.62,519,170,132,48,131,34,4,32.76,25.43,25.24,9.25,6.55,0.77
10404,4,18,93,1,Innenstadt,104,Neustadt/Nord,6.9349777912,50.9373908728,992,14.5,768,49.9,47,192,139,193,197,77.42,6.12,25.00,18.10,25.13,25.65,773,76.1,586,118,121,108,173,44,22,20.14,20.65,29.52,18.43,7.51,3.75,585,191,169,50,141,31,3,32.65,28.89,24.10,8.55,5.30,0.51
10405,4,18,93,1,Innenstadt,104,Neustadt/Nord,6.9298282462,50.9409659882,1138,18.2,836,48.9,71,276,171,168,150,73.46,8.49,33.01,20.45,20.10,17.94,889,74.4,656,129,133,107,188,60,39,19.66,20.27,28.66,16.31,9.15,5.95,652,198,177,63,168,43,3,30.37,27.15,25.77,9.66,6.60,0.46
10406,4,18,93,1,Innenstadt,104,Neustadt/Nord,6.9321673072,50.9383634192,856,12.6,674,50.7,76,200,133,143,122,78.74,11.28,29.67,19.73,21.22,18.10,698,75.9,527,105,105,87,169,30,31,19.92,19.92,32.07,16.51,5.69,5.88,526,155,141,43,153,30,4,29.47,26.81,29.09,8.17,5.70,0.76
10407,4,18,93,1,Innenstadt,104,Neustadt/Nord,6.9384346424,50.9419958569,1162,18.2,842,51.3,64,275,169,177,157,72.46,7.60,32.66,20.07,21.02,18.65,859,76.0,652,127,147,118,184,50,26,19.48,22.55,28.22,18.10,7.67,3.99,650,184,192,72,161,36,5,28.31,29.54,24.77,11.08,5.54,0.77
10408,4,18,93,1,Innenstadt,104,Neustadt/Nord,6.936366742,50.9406092671,986,14.6,761,49.7,46,222,212,194,87,77.18,6.04,29.17,27.86,25.49,11.43,772,78.6,604,119,122,118,194,33,18,19.70,20.20,32.12,19.54,5.46,2.98,603,176,177,64,155,29,2,29.19,29.35,25.70,10.61,4.81,0.33
10409,4,18,93,1,Innenstadt,104,Neustadt/Nord,6.9349513618,50.9457554575,1178,19.9,799,49.3,69,239,171,179,141,67.83,8.64,29.91,21.40,22.40,17.65,758,77.3,586,114,126,88,187,46,25,19.45,21.50,31.91,15.02,7.85,4.27,586,195,170,52,121,46,2,33.28,29.01,20.65,8.87,7.85,0.34
10410,4,18,93,1,Innenstadt,104,Neustadt/Nord,6.9408122567,50.9444222796,853,11.5,674,49.6,62,170,141,175,126,79.02,9.20,25.22,20.92,25.96,18.69,646,80.0,516,103,104,103,159,34,13,19.96,20.16,30.81,19.96,6.59,2.52,515,148,164,48,126,28,1,28.74,31.84,24.47,9.32,5.44,0.19
10411,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9428955092,50.949418761,2125,22.8,1507,46.3,208,500,296,308,195,70.92,13.80,33.18,19.64,20.44,12.94,1472,71.6,1051,221,182,181,302,89,76,21.03,17.32,28.73,17.22,8.47,7.23,1046,340,257,100,281,61,7,32.50,24.57,26.86,9.56,5.83,0.67
10412,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9487283261,50.9526549884,1945,26.5,1256,52.1,138,380,224,287,227,64.58,10.99,30.25,17.83,22.85,18.07,1263,72.1,903,219,174,115,248,96,51,24.25,19.27,27.46,12.74,10.63,5.65,896,305,222,70,212,78,9,34.04,24.78,23.66,7.81,8.71,1.00
10413,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9541727543,50.9518562422,1875,16.5,1417,48.6,161,437,322,299,198,75.57,11.36,30.84,22.72,21.10,13.97,1433,76.2,1085,227,181,147,349,115,66,20.92,16.68,32.17,13.55,10.60,6.08,1075,349,231,90,300,98,7,32.47,21.49,27.91,8.37,9.12,0.65
10414,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9533591434,50.9537548662,920,15.5,670,53,33,174,154,163,146,72.83,4.93,25.97,22.99,24.33,21.79,685,75.2,511,121,102,57,157,53,21,23.68,19.96,30.72,11.15,10.37,4.11,512,200,124,30,117,34,7,39.06,24.22,22.85,5.86,6.64,1.37
10415,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9536420741,50.9557492068,857,11.6,641,55.1,51,118,109,196,167,74.80,7.96,18.41,17.00,30.58,26.05,677,77.7,525,157,101,54,140,52,21,29.90,19.24,26.67,10.29,9.90,4.00,525,199,120,30,126,46,4,37.90,22.86,24.00,5.71,8.76,0.76
10416,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9563287859,50.9542917571,1024,13.5,735,51.7,50,200,203,170,112,71.78,6.80,27.21,27.62,23.13,15.24,728,82.4,595,139,104,63,206,49,34,23.36,17.48,34.62,10.59,8.24,5.71,594,223,115,38,173,40,5,37.54,19.36,29.12,6.40,6.73,0.84
10417,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9568687438,50.9560738405,897,12.2,724,51.5,36,165,174,190,159,80.71,4.97,22.79,24.03,26.24,21.96,687,82.0,556,126,108,88,158,59,17,22.66,19.42,28.42,15.83,10.61,3.06,555,200,145,49,112,45,4,36.04,26.13,20.18,8.83,8.11,0.72
10418,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9628957706,50.9574741516,875,6.2,669,52.8,37,103,189,181,159,76.46,5.53,15.40,28.25,27.06,23.77,653,84.1,545,126,113,64,170,51,21,23.12,20.73,31.19,11.74,9.36,3.85,545,204,132,42,125,39,3,37.43,24.22,22.94,7.71,7.16,0.55
10419,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9599154049,50.9554755151,789,5.1,637,53.1,35,65,133,217,187,80.74,5.49,10.20,20.88,34.07,29.36,634,87.9,550,139,129,65,166,36,15,25.27,23.45,30.18,11.82,6.55,2.73,551,211,149,34,124,30,3,38.29,27.04,22.50,6.17,5.44,0.54
10420,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9611255328,50.9541600008,983,13.4,714,49.6,42,145,163,209,155,72.63,5.88,20.31,22.83,29.27,21.71,738,81.4,598,132,122,72,191,63,18,22.07,20.40,31.94,12.04,10.54,3.01,596,217,148,37,148,44,2,36.41,24.83,24.83,6.21,7.38,0.34
10421,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9591724616,50.9531137948,852,13.8,650,51.5,41,146,138,163,162,76.29,6.31,22.46,21.23,25.08,24.92,639,79.3,505,120,94,72,155,44,20,23.76,18.61,30.69,14.26,8.71,3.96,504,163,129,35,138,35,4,32.34,25.60,27.38,6.94,6.94,0.79
10422,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9570934449,50.9522047757,1776,15.1,1327,50.8,101,407,333,306,180,74.72,7.61,30.67,25.09,23.06,13.56,1318,79.7,1047,235,197,151,329,97,38,22.45,18.82,31.42,14.42,9.26,3.63,1039,373,245,74,261,74,12,35.90,23.58,25.12,7.12,7.12,1.15
10423,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9626450902,50.9514700619,1447,12.9,1114,50.8,63,217,213,269,352,76.99,5.66,19.48,19.12,24.15,31.60,1067,82.1,873,185,236,156,223,46,27,21.19,27.03,25.54,17.87,5.27,3.09,868,258,303,91,175,36,5,29.72,34.91,20.16,10.48,4.15,0.58
10424,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.968845421,50.9548521165,882,11.3,697,48.6,30,113,98,181,275,79.02,4.30,16.21,14.06,25.97,39.45,709,81.1,574,114,176,118,119,34,13,19.86,30.66,20.73,20.56,5.92,2.26,569,155,229,69,87,26,3,27.24,40.25,15.29,12.13,4.57,0.53
10425,5,18,93,1,Innenstadt,104,Neustadt/Nord,6.9651700244,50.9552424985,1163,13.2,857,53.3,78,170,212,241,156,73.69,9.10,19.84,24.74,28.12,18.20,866,82.3,712,172,149,106,220,48,17,24.16,20.93,30.90,14.89,6.74,2.39,707,267,200,58,143,36,3,37.77,28.29,20.23,8.20,5.09,0.42
10501,6,18,93,1,Innenstadt,105,Deutz,6.9803790431,50.9440385781,1158,12.5,860,49.4,76,198,192,239,155,74.27,8.84,23.02,22.33,27.79,18.02,876,79.9,695,170,140,99,186,74,26,24.46,20.14,26.76,14.24,10.65,3.74,685,263,171,54,122,67,8,38.39,24.96,17.81,7.88,9.78,1.17
10502,6,18,93,1,Innenstadt,105,Deutz,6.97199608,50.9379022759,1521,11.6,1249,52.1,80,328,224,261,356,82.12,6.41,26.26,17.93,20.90,28.50,1248,76.0,947,217,221,146,223,94,46,22.91,23.34,23.55,15.42,9.93,4.86,931,343,243,92,169,81,3,36.84,26.10,18.15,9.88,8.70,0.32
10503,6,18,93,1,Innenstadt,105,Deutz,6.9750539901,50.9356634802,1013,14.4,769,51.9,55,254,160,155,145,75.91,7.15,33.03,20.81,20.16,18.86,743,77.7,574,129,147,83,138,50,27,22.47,25.61,24.04,14.46,8.71,4.70,564,178,168,46,125,43,4,31.56,29.79,22.16,8.16,7.62,0.71
10504,6,18,93,1,Innenstadt,105,Deutz,6.9721202001,50.9351800711,874,14.3,715,51.7,56,203,144,152,160,81.81,7.83,28.39,20.14,21.26,22.38,711,74.1,527,134,122,70,130,51,20,25.43,23.15,24.67,13.28,9.68,3.80,518,192,147,38,95,40,6,37.07,28.38,18.34,7.34,7.72,1.16
10505,6,18,93,1,Innenstadt,105,Deutz,6.980750561,50.9347531909,980,7.4,783,55.9,91,139,120,181,252,79.90,11.62,17.75,15.33,23.12,32.18,812,82.4,662,161,201,76,147,45,32,24.32,30.36,22.21,11.48,6.80,4.83,661,222,230,46,127,27,9,33.59,34.80,19.21,6.96,4.08,1.36
10506,6,18,93,1,Innenstadt,105,Deutz,6.978807204,50.9367472037,887,11.4,701,51.9,52,205,146,160,138,79.03,7.42,29.24,20.83,22.82,19.69,680,77.1,520,115,122,76,139,43,25,22.12,23.46,26.73,14.62,8.27,4.81,519,169,153,43,110,32,12,32.56,29.48,21.19,8.29,6.17,2.31
10507,6,18,93,1,Innenstadt,105,Deutz,6.9875152643,50.9350989609,2139,29.2,1304,42.5,255,350,171,246,282,60.96,19.56,26.84,13.11,18.87,21.63,1331,62.7,828,226,164,103,168,98,69,27.29,19.81,20.29,12.44,11.84,8.33,825,286,204,75,140,94,26,34.67,24.73,16.97,9.09,11.39,3.15
10508,6,18,93,1,Innenstadt,105,Deutz,6.9805689511,50.9325375176,936,5.9,721,55.5,60,130,153,203,175,77.03,8.32,18.03,21.22,28.16,24.27,657,81.1,530,131,138,59,126,52,24,24.72,26.04,23.77,11.13,9.81,4.53,529,182,164,33,96,48,6,34.40,31.00,18.15,6.24,9.07,1.13
10509,6,18,93,1,Innenstadt,105,Deutz,6.9807444297,50.9312708395,721,5.3,594,54.5,42,123,121,142,166,82.39,7.07,20.71,20.37,23.91,27.95,648,70.8,457,134,117,60,92,33,21,29.32,25.60,20.13,13.13,7.22,4.60,455,172,147,31,71,26,8,37.80,32.31,15.60,6.81,5.71,1.76
10510,6,18,93,1,Innenstadt,105,Deutz,6.9759465223,50.933875888,1451,12,1097,52.2,85,288,241,261,222,75.60,7.75,26.25,21.97,23.79,20.24,1112,78.9,874,225,195,115,188,98,53,25.74,22.31,21.51,13.16,11.21,6.06,869,304,247,60,167,81,10,34.98,28.42,19.22,6.90,9.32,1.15
10511,6,18,93,1,Innenstadt,105,Deutz,6.972385517,50.932269919,1715,13.7,1297,54.6,104,295,236,277,385,75.63,8.02,22.74,18.20,21.36,29.68,1237,74.2,908,220,211,115,208,98,56,24.23,23.24,22.91,12.67,10.79,6.17,899,292,267,65,168,92,15,32.48,29.70,18.69,7.23,10.23,1.67
10512,6,18,93,1,Innenstadt,105,Deutz,6.978510964,50.924813557,964,18.5,649,50.7,70,132,100,170,177,67.32,10.79,20.34,15.41,26.19,27.27,647,69.4,447,154,105,51,66,49,22,34.45,23.49,14.77,11.41,10.96,4.92,445,185,122,36,55,43,4,41.57,27.42,12.36,8.09,9.66,0.90
10513,6,18,93,1,Innenstadt,105,Deutz,6.9760021055,50.9301545443,1060,12.5,821,54.3,62,153,137,188,281,77.45,7.55,18.64,16.69,22.90,34.23,804,74.8,596,147,161,73,124,57,34,24.66,27.01,20.81,12.25,9.56,5.70,590,201,191,40,98,50,10,34.07,32.37,16.61,6.78,8.47,1.69
20101,12,13,94,2,Rodenkirchen,201,Bayenthal,6.9678626743,50.9137831528,1133,20.3,611,46.8,63,145,201,142,60,53.93,10.31,23.73,32.90,23.24,9.82,606,71.6,433,100,100,94,78,41,20,23.09,23.09,18.01,21.71,9.47,4.62,433,128,129,62,82,32,0,29.56,29.79,18.94,14.32,7.39,0.00
20102,12,13,94,2,Rodenkirchen,201,Bayenthal,6.9689804591,50.9119384548,956,15.9,715,52.3,59,142,121,191,202,74.79,8.25,19.86,16.92,26.71,28.25,718,68.4,491,115,122,86,94,52,22,23.42,24.85,19.14,17.52,10.59,4.48,490,164,147,53,80,41,5,33.47,30.00,16.33,10.82,8.37,1.02
20103,12,13,94,2,Rodenkirchen,201,Bayenthal,6.9680791239,50.910640047,1233,18.2,861,51.5,98,225,197,208,133,69.83,11.38,26.13,22.88,24.16,15.45,813,71.8,579,113,133,97,131,67,38,19.52,22.97,22.63,16.75,11.57,6.56,580,192,165,57,110,48,8,33.10,28.45,18.97,9.83,8.28,1.38
20104,12,13,94,2,Rodenkirchen,201,Bayenthal,6.9652070606,50.909467223,1178,14.9,881,52.6,66,153,161,232,269,74.79,7.49,17.37,18.27,26.33,30.53,849,77.4,651,160,169,99,148,49,26,24.58,25.96,22.73,15.21,7.53,3.99,650,241,202,57,115,30,5,37.08,31.08,17.69,8.77,4.62,0.77
20105,12,13,94,2,Rodenkirchen,201,Bayenthal,6.9715972157,50.9079295863,1450,13.6,1090,55,46,139,210,254,441,75.17,4.22,12.75,19.27,23.30,40.46,927,81.0,747,166,217,175,130,44,15,22.22,29.05,17.40,23.43,5.89,2.01,745,250,275,98,88,28,6,33.56,36.91,11.81,13.15,3.76,0.81
20106,12,13,94,2,Rodenkirchen,201,Bayenthal,6.9738141936,50.9081196249,999,10.1,728,54.5,44,80,114,188,302,72.87,6.04,10.99,15.66,25.82,41.48,713,82.5,583,120,181,124,101,40,17,20.58,31.05,17.32,21.27,6.86,2.92,581,175,222,64,85,31,4,30.12,38.21,14.63,11.02,5.34,0.69
20107,12,13,94,2,Rodenkirchen,201,Bayenthal,6.9676116314,50.9059321743,1019,8.2,737,55.5,43,84,120,227,263,72.33,5.83,11.40,16.28,30.80,35.69,762,86.2,650,115,213,133,131,34,24,17.69,32.77,20.15,20.46,5.23,3.69,653,202,267,68,83,28,5,30.93,40.89,12.71,10.41,4.29,0.77
20108,12,13,94,2,Rodenkirchen,201,Bayenthal,6.9646078213,50.9067167967,868,18.3,613,54.8,40,132,101,150,190,70.62,6.53,21.53,16.48,24.47,31.00,581,68.5,394,90,105,65,76,44,14,22.84,26.65,19.29,16.50,11.17,3.55,395,131,129,34,61,32,8,33.16,32.66,15.44,8.61,8.10,2.03
20201,12,13,94,2,Rodenkirchen,202,Marienburg,6.975395562,50.9040953535,927,6.1,713,51.6,58,61,102,249,243,76.91,8.13,8.56,14.31,34.92,34.08,667,87.3,581,92,209,152,89,26,13,15.83,35.97,15.32,26.16,4.48,2.24,580,149,279,82,49,20,1,25.69,48.10,8.45,14.14,3.45,0.17
20202,12,13,94,2,Rodenkirchen,202,Marienburg,6.9642509791,50.9026749971,1274,21.8,808,51.2,59,130,110,199,310,63.42,7.30,16.09,13.61,24.63,38.37,797,64.0,507,121,172,115,43,36,20,23.87,33.93,8.48,22.68,7.10,3.94,505,142,214,71,33,38,7,28.12,42.38,6.53,14.06,7.52,1.39
20203,12,13,94,2,Rodenkirchen,202,Marienburg,6.9795312614,50.89840311,1484,9.3,1102,52.7,74,85,153,352,438,74.26,6.72,7.71,13.88,31.94,39.75,1118,86.0,959,78,420,346,74,29,12,8.13,43.80,7.72,36.08,3.02,1.25,959,129,607,137,58,22,6,13.45,63.30,6.05,14.29,2.29,0.63
20204,12,13,94,2,Rodenkirchen,202,Marienburg,6.9707120818,50.8938842723,2026,16.9,1378,50.4,124,198,235,359,462,68.02,9.00,14.37,17.05,26.05,33.53,1330,76.8,1019,158,363,300,111,57,30,15.51,35.62,10.89,29.44,5.59,2.94,1018,213,519,128,105,46,7,20.92,50.98,10.31,12.57,4.52,0.69
20301,13,13,94,2,Rodenkirchen,203,Raderberg,6.9602332187,50.9064871294,2190,20.4,1407,52.9,164,292,232,348,371,64.25,11.66,20.75,16.49,24.73,26.37,1344,61.8,823,239,174,106,146,96,62,29.04,21.14,17.74,12.88,11.66,7.53,823,322,212,70,114,89,16,39.13,25.76,13.85,8.51,10.81,1.94
20302,13,13,94,2,Rodenkirchen,203,Raderberg,6.9564319513,50.9130732527,1991,17.4,1415,52.6,100,263,239,359,454,71.07,7.07,18.59,16.89,25.37,32.08,1406,63.7,891,259,187,130,151,114,50,29.07,20.99,16.95,14.59,12.79,5.61,890,346,217,81,135,97,14,38.88,24.38,15.17,9.10,10.90,1.57
20303,13,13,94,2,Rodenkirchen,203,Raderberg,6.9564526279,50.9070589652,1498,12.1,1130,53.7,89,255,244,298,244,75.43,7.88,22.57,21.59,26.37,21.59,1074,70.9,755,184,156,115,182,77,41,24.37,20.66,24.11,15.23,10.20,5.43,752,274,204,59,136,68,11,36.44,27.13,18.09,7.85,9.04,1.46
20401,12,13,94,2,Rodenkirchen,204,Raderthal,6.9554461211,50.890250387,1235,7.9,894,50.7,77,55,125,290,347,72.39,8.61,6.15,13.98,32.44,38.81,923,85.6,789,161,257,180,105,48,38,20.41,32.57,13.31,22.81,6.08,4.82,787,209,339,89,94,46,10,26.56,43.07,11.94,11.31,5.84,1.27
20402,12,13,94,2,Rodenkirchen,204,Raderthal,6.9502547076,50.8980727026,1486,12.3,1058,51.1,95,157,176,328,302,71.20,8.98,14.84,16.64,31.00,28.54,1041,70.7,728,193,188,113,125,64,45,26.51,25.82,17.17,15.52,8.79,6.18,727,257,227,71,103,50,19,35.35,31.22,14.17,9.77,6.88,2.61
20403,12,13,94,2,Rodenkirchen,204,Raderthal,6.9507002718,50.9026521936,1131,11.1,906,56.2,56,136,117,223,374,80.11,6.18,15.01,12.91,24.61,41.28,857,70.7,599,177,144,95,102,60,21,29.55,24.04,17.03,15.86,10.02,3.51,595,212,202,55,70,50,6,35.63,33.95,11.76,9.24,8.40,1.01
20404,12,13,94,2,Rodenkirchen,204,Raderthal,6.9493160528,50.8995946566,932,7.8,760,52.5,62,105,98,215,280,81.55,8.16,13.82,12.89,28.29,36.84,746,76.7,564,155,149,90,86,57,27,27.48,26.42,15.25,15.96,10.11,4.79,562,213,182,49,56,55,7,37.90,32.38,9.96,8.72,9.79,1.25
20501,13,13,94,2,Rodenkirchen,205,Zollstock,6.9500497796,50.9068113592,1976,9.3,1631,52,103,338,310,349,531,82.54,6.32,20.72,19.01,21.40,32.56,1141,72.7,825,221,217,125,133,76,53,26.79,26.30,16.12,15.15,9.21,6.42,822,293,259,72,115,64,19,35.64,31.51,13.99,8.76,7.79,2.31
20502,13,13,94,2,Rodenkirchen,205,Zollstock,6.9440212105,50.9089367126,1167,11.2,912,52.4,96,214,123,228,251,78.15,10.53,23.46,13.49,25.00,27.52,905,72.6,651,172,157,100,104,76,42,26.42,24.12,15.98,15.36,11.67,6.45,646,240,186,61,80,66,13,37.15,28.79,12.38,9.44,10.22,2.01
20503,13,13,94,2,Rodenkirchen,205,Zollstock,6.9434879504,50.9125287034,1065,12.8,840,52.1,96,285,142,167,150,78.87,11.43,33.93,16.90,19.88,17.86,835,73.8,612,152,139,82,156,62,21,24.84,22.71,25.49,13.40,10.13,3.43,611,226,158,54,118,53,2,36.99,25.86,19.31,8.84,8.67,0.33
20504,13,13,94,2,Rodenkirchen,205,Zollstock,6.9434010066,50.9112238629,927,9.4,729,55.1,61,177,127,182,182,78.64,8.37,24.28,17.42,24.97,24.97,716,73.3,519,140,115,63,118,64,19,26.97,22.16,22.74,12.14,12.33,3.66,518,210,127,44,80,50,7,40.54,24.52,15.44,8.49,9.65,1.35
20505,13,13,94,2,Rodenkirchen,205,Zollstock,6.9502532496,50.9121770542,838,11.5,692,54.2,37,76,74,138,367,82.58,5.35,10.98,10.69,19.94,53.03,688,75.4,516,125,147,84,89,47,24,24.22,28.49,17.25,16.28,9.11,4.65,515,173,161,58,77,38,8,33.59,31.26,14.95,11.26,7.38,1.55
20506,13,13,94,2,Rodenkirchen,205,Zollstock,6.9467595941,50.9120614867,1002,12.2,784,55,59,129,96,197,303,78.24,7.53,16.45,12.24,25.13,38.65,790,69.6,547,171,114,74,92,64,32,31.26,20.84,16.82,13.53,11.70,5.85,546,226,143,45,67,57,8,41.39,26.19,12.27,8.24,10.44,1.47
20507,13,13,94,2,Rodenkirchen,205,Zollstock,6.9450612257,50.9165711643,1266,16.2,954,54.8,108,214,96,139,397,75.36,11.32,22.43,10.06,14.57,41.61,814,64.7,518,164,148,67,79,42,18,31.66,28.57,15.25,12.93,8.11,3.47,514,206,167,39,51,47,4,40.08,32.49,9.92,7.59,9.14,0.78
20508,13,13,94,2,Rodenkirchen,205,Zollstock,6.9450871775,50.9137089129,1106,9.9,852,51.3,77,249,166,187,173,77.03,9.04,29.23,19.48,21.95,20.31,839,72.3,606,139,132,108,135,60,32,22.94,21.78,22.28,17.82,9.90,5.28,602,216,173,57,103,46,7,35.88,28.74,17.11,9.47,7.64,1.16
20509,13,13,94,2,Rodenkirchen,205,Zollstock,6.9399461779,50.916782388,2001,17.6,1486,53.2,273,467,215,223,308,74.26,18.37,31.43,14.47,15.01,20.73,1400,67.4,933,241,190,133,203,105,61,25.83,20.36,21.76,14.26,11.25,6.54,931,350,209,81,194,79,18,37.59,22.45,20.84,8.70,8.49,1.93
20510,13,13,94,2,Rodenkirchen,205,Zollstock,6.9338774435,50.9077156971,1858,15.7,1251,52.3,119,341,300,240,251,67.33,9.51,27.26,23.98,19.18,20.06,1205,73.9,882,220,197,145,170,104,46,24.94,22.34,19.27,16.44,11.79,5.22,882,305,247,90,142,87,11,34.58,28.00,16.10,10.20,9.86,1.25
20511,13,13,94,2,Rodenkirchen,205,Zollstock,6.9364229312,50.9083968266,1084,24.5,694,51.7,108,156,102,147,181,64.02,15.56,22.48,14.70,21.18,26.08,694,68.6,469,155,86,58,79,58,33,33.05,18.34,16.84,12.37,12.37,7.04,468,199,98,37,76,52,6,42.52,20.94,16.24,7.91,11.11,1.28
20512,13,13,94,2,Rodenkirchen,205,Zollstock,6.9341418217,50.8951911219,958,7.4,710,55.1,52,85,78,232,263,74.11,7.32,11.97,10.99,32.68,37.04,733,65.8,477,108,103,59,107,70,30,22.64,21.59,22.43,12.37,14.68,6.29,477,176,119,36,76,61,9,36.90,24.95,15.93,7.55,12.79,1.89
20513,13,13,94,2,Rodenkirchen,205,Zollstock,6.9376450404,50.9050036743,1066,15,768,54.6,81,121,124,186,256,72.05,10.55,15.76,16.15,24.22,33.33,745,62.8,462,138,103,57,76,55,33,29.87,22.29,16.45,12.34,11.90,7.14,461,179,126,33,52,58,13,38.83,27.33,11.28,7.16,12.58,2.82
20514,13,13,94,2,Rodenkirchen,205,Zollstock,6.9410414551,50.9041916817,964,12.1,733,54.8,58,138,104,192,241,76.04,7.91,18.83,14.19,26.19,32.88,703,69.8,485,127,127,59,86,49,37,26.19,26.19,17.73,12.16,10.10,7.63,483,177,144,44,59,48,11,36.65,29.81,12.22,9.11,9.94,2.28
20515,13,13,94,2,Rodenkirchen,205,Zollstock,6.9410586805,50.9022081726,913,8.8,711,54.4,65,83,115,196,252,77.88,9.14,11.67,16.17,27.57,35.44,685,74.0,502,135,106,61,111,62,27,26.89,21.12,22.11,12.15,12.35,5.38,501,211,127,35,67,52,9,42.12,25.35,13.37,6.99,10.38,1.80
